Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Regression,Chrome 68.0.3440.106,,2018-09-04 15:26:55,2018-09-04 15:27:51,"56,186s",FAILED
,,,,,,
Test Cases/TC/TC_Home,Chrome 68.0.3440.106,,2018-09-04 15:26:55,2018-09-04 15:27:05,"10,187s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:26:55,2018-09-04 15:27:00,"4,600s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:27:00,2018-09-04 15:27:02,"1,965s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:27:02,2018-09-04 15:27:03,"1,695s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:27:03,2018-09-04 15:27:04,"0,520s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:27:04,2018-09-04 15:27:04,"0,320s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:27:04,2018-09-04 15:27:05,"0,227s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:27:05,2018-09-04 15:27:05,"0,305s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:27:05,2018-09-04 15:27:05,"0,260s",PASSED
,,,,,,
Test Cases/TC/TC_Login,Chrome 68.0.3440.106,,2018-09-04 15:27:05,2018-09-04 15:27:10,"5,179s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:27:05,2018-09-04 15:27:09,"3,732s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:27:09,2018-09-04 15:27:10,"1,223s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:27:10,2018-09-04 15:27:10,"0,063s",PASSED
,,,,,,
Test Cases/TC/TC_NewUser,Chrome 68.0.3440.106,,2018-09-04 15:27:10,2018-09-04 15:27:50,"39,481s",FAILED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:27:10,2018-09-04 15:27:14,"3,848s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:27:14,2018-09-04 15:27:50,"35,423s",FAILED
