Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Regression,Chrome 68.0.3440.106,,2018-09-04 15:41:49,2018-09-04 15:42:12,"22,593s",FAILED
,,,,,,
Test Cases/TC/TC_Home,Chrome 68.0.3440.106,,2018-09-04 15:41:50,2018-09-04 15:41:58,"8,316s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:41:51,2018-09-04 15:41:56,"4,990s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:41:56,2018-09-04 15:41:56,"0,801s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:41:56,2018-09-04 15:41:57,"0,950s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:41:57,2018-09-04 15:41:58,"0,230s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:41:58,2018-09-04 15:41:58,"0,240s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:41:58,2018-09-04 15:41:58,"0,258s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:41:58,2018-09-04 15:41:58,"0,216s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:41:58,2018-09-04 15:41:58,"0,225s",PASSED
,,,,,,
Test Cases/TC/TC_Login,Chrome 68.0.3440.106,,2018-09-04 15:41:58,2018-09-04 15:42:04,"5,112s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:41:59,2018-09-04 15:42:03,"4,462s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:42:03,2018-09-04 15:42:04,"0,419s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:42:04,2018-09-04 15:42:04,"0,062s",PASSED
,,,,,,
Test Cases/TC/TC_NewUser,Chrome 68.0.3440.106,,2018-09-04 15:42:04,2018-09-04 15:42:11,"7,630s",FAILED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:42:04,2018-09-04 15:42:09,"5,079s",PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-04 15:42:09,2018-09-04 15:42:11,"2,334s",FAILED
